family,preprocessing,task,scenario,model,feature,mean_relative_frequency,n_seeds_total,n_seeds_with_feature,status
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F19_Pyrenochaetopsis,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F1_Lecanicillium,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F201_Cladophialophora,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F202_Tomentella,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F203_Mariannaea,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F205_Nectria,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F207_Cylindrocarpon,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F217_Dactylonectria,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F21_Asteromyces,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F221_Absidia,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F23_Cystobasidium,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F24_Gibberella,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F26_Schizopora,0.01,100,15,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F27_Metarhizium,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F29_Periconia,0.0073333333333333,100,10,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F2_Cladosporium,0.0253333333333333,100,33,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F31_Unclassified_Genus4,0.0133333333333333,100,18,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F32_Sporobolomyces,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F33_Unclassified_Genus5,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F35_Paraphaeosphaeria,0.0046666666666666,100,7,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F38_Saitozyma,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F39_Microdochium,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F3_Mycosphaerella,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F41_Symmetrospora,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F43_Trichoderma,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F44_Heterobasidion,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F46_Unclassified_Genus6,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F47_Penicillium,0.0053333333333333,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F48_Fusarium,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F4_Botryotinia,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F50_Tausonia,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F53_Dichotomopilus,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F55_Epicoccum,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F56_Unclassified_Genus8,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F57_Crepidotus,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F58_Acremonium,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F59_Unclassified_Genus9,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F5_Mucor,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F60_Neoascochyta,0.044,100,53,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F61_Parasarocladium,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F64_Wallemia,0.0373333333333333,100,47,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F65_Bipolaris,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F66_Didymella,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F69_Paraphoma,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F70_Mortierella,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F72_Sarocladium,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F74_Phallus,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F78_Pyrenochaeta,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F81_Cystofilobasidium,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F84_Filobasidium,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F85_Unclassified_Genus14,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F8_Alternaria,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F91_Cadophora,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,F92_Leucosporidium,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,HBV,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,HCHO_mean,0.03,100,35,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,HFI,0.0213333333333333,100,30,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,HMI,0.0106666666666666,100,15,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,HPD,0.004,100,6,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,LS_PC1,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,LS_PC2,0.0026666666666666,100,4,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,NDFI,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,NO2_mean,0.0313333333333333,100,36,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,NTL,0.02,100,28,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,P_PC2,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,SO2_mean,0.0266666666666666,100,34,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,SOC_0_5cm_pct,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,T_PC1,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,T_PC2,0.008,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,asp_cos,0.0226666666666666,100,29,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,asp_sin,0.006,100,8,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,built,0.0086666666666666,100,11,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,crops,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,curv,0.0086666666666666,100,12,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,curv_plan,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,curv_prof,0.0066666666666666,100,10,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,dist_river_m,0.0033333333333333,100,5,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,dist_urban,0.018,100,25,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,elevation_m,0.0006666666666666,100,1,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,flow_acc_log,0.0146666666666666,100,19,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,flow_dir_cos,0.0013333333333333,100,2,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,flow_dir_sin,0.006,100,9,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,flow_len,0.002,100,3,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,slope_pct,0.0326666666666666,100,41,complete_100_seeds
family2_full_microbiome_clr_raw_env,With CLR,regression_50,C_environment_microbiome,pysr,trees,0.0006666666666666,100,1,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B115_Bacillus,0.024,100,31,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B131_Limnobacter,0.0066666666666666,100,10,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B132_Rhodobacter,0.0006666666666666,100,1,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B135_Tabrizicola,0.0026666666666666,100,4,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B146_Gramella,0.0146666666666666,100,19,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B14_Enterococcus,0.0073333333333333,100,10,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B168_Roseomonas,0.0193333333333333,100,28,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B170_Ferruginibacter,0.03,100,32,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B172_Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium,0.002,100,3,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B173_Unclassified_Genus25,0.0053333333333333,100,8,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B177_Ensifer,0.0066666666666666,100,10,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B185_Mycobacterium,0.0213333333333333,100,29,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B18_Massilia,0.0139999999999999,100,19,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B190_Methylocystis,0.0053333333333333,100,8,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B202_Paucibacter,0.01,100,15,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B20_Rhodococcus,0.0293333333333333,100,37,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B213_Longivirga,0.002,100,3,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B214_Unclassified_Genus35,0.0013333333333333,100,2,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B216_Sphingorhabdus,0.0006666666666666,100,1,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B230_Micromonospora,0.018,100,26,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B233_Unclassified_Genus39,0.06,100,65,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B234_Lachnoclostridium,0.094,100,84,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B24_Oleiphilus,0.0026666666666666,100,4,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B25_Methylobacterium_Methylorubrum,0.0626666666666666,100,61,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B262_Edaphobaculum,0.008,100,11,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B263_Unclassified_Genus46,0.0033333333333333,100,5,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B264_Aeromicrobium,0.0186666666666666,100,25,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B26_Pseudomonas,0.176,100,95,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B270_Lysinibacillus,0.0026666666666666,100,4,complete_100_seeds
family3_predefined_subset_clr_raw_env,Subset with CLR,classification,C_environment_microbiome,pysr,B276_Pedomicrobium,0.0073333333333333,100,10,complete_100_seeds
